source_name,segment,instrument,clicked_year,month_label,date,daily_turnover,daily_volume,active_trading_days,source_level,raw_col_1,raw_col_2,raw_col_3,raw_col_4,raw_col_5,raw_col_6,raw_col_7,raw_col_8,raw_col_9,raw_col_10,raw_col_11,raw_col_12,raw_col_13,raw_col_14,raw_col_15,raw_col_16,raw_col_17,raw_col_18,raw_col_19
equity_derivatives,Equity Derivatives,Options,2021-2022,Jun-2021,2021-06-18,19926.18,35007928.0,22.0,daily_table,18-Jun-2021,"3,98,182","38,863.77",-,-,"12,44,350","1,01,194.93","3,50,07,928","34,84,900.32","19,926.18",1.00,"35,23,994","2,97,047.98","3,875.53",0.4,"4,01,74,454","39,22,007.00","1,63,860.41",0.92
equity_derivatives,Equity Derivatives,Options,2021-2022,Jun-2021,2021-06-21,16871.56,34413743.0,22.0,daily_table,21-Jun-2021,"3,45,153","32,783.78",-,-,"14,67,784","1,17,538.69","3,44,13,743","33,62,641.82","16,871.56",0.94,"27,31,710","2,27,256.39","2,900.86",0.37,"3,89,58,390","37,40,220.68","1,70,094.89",0.88
equity_derivatives,Equity Derivatives,Options,2021-2022,Jun-2021,2021-06-22,16585.93,40936795.0,22.0,daily_table,22-Jun-2021,"3,68,405","34,822.48",-,-,"18,04,736","1,45,264.17","4,09,36,795","40,09,533.45","16,585.93",1.08,"29,10,451","2,41,061.37","2,878.23",0.33,"4,60,20,387","44,30,681.47","1,99,550.81",1.01
equity_derivatives,Equity Derivatives,Options,2021-2022,Jun-2021,2021-06-23,16770.98,50032131.0,22.0,daily_table,23-Jun-2021,"3,74,597","35,047.06",-,-,"17,44,211","1,38,830.53","5,00,32,131","49,20,491.04","16,770.98",0.97,"21,64,922","1,75,870.49","2,367.54",0.38,"5,43,15,861","52,70,239.12","1,93,016.11",0.93
equity_derivatives,Equity Derivatives,Options,2021-2022,Jun-2021,2021-06-24,14635.93,79830456.0,22.0,daily_table,24-Jun-2021,"4,71,286","42,969.37",-,-,"17,83,173","1,37,288.81","7,98,30,456","77,52,781.00","14,635.93",0.94,"21,97,889","1,66,862.19","2,822.19",0.44,"8,42,82,804","80,99,901.37","1,97,716.30",0.92
equity_derivatives,Equity Derivatives,Options,2021-2022,Jun-2021,2021-06-25,12614.33,24024982.0,22.0,daily_table,25-Jun-2021,"2,58,376","21,824.06",-,-,"7,70,358","60,124.95","2,40,24,982","23,29,766.90","12,614.33",0.89,"19,70,631","1,53,306.09","3,642.89",0.41,"2,70,24,347","25,65,022.00","98,206.23",0.84
equity_derivatives,Equity Derivatives,Options,2021-2022,Jun-2021,2021-06-28,12413.07,28139620.0,22.0,daily_table,28-Jun-2021,"2,25,286","19,146.02",-,-,"6,20,403","50,908.68","2,81,39,620","27,61,555.41","12,413.07",0.85,"15,01,301","1,24,504.11","2,976.81",0.38,"3,04,86,610","29,56,114.22","85,444.58",0.82
equity_derivatives,Equity Derivatives,Options,2021-2022,Jun-2021,2021-06-29,12013.98,33095026.0,22.0,daily_table,29-Jun-2021,"2,41,365","20,144.84",-,-,"6,52,779","51,730.61","3,30,95,026","32,73,474.73","12,013.98",0.86,"14,91,199","1,19,429.17","2,628.36",0.38,"3,54,80,369","34,64,779.35","86,517.79",0.83
equity_derivatives,Equity Derivatives,Options,2021-2022,Jun-2021,2021-06-30,14149.81,48999183.0,22.0,daily_table,30-Jun-2021,"2,89,356","24,193.36",-,-,"6,06,038","47,715.30","4,89,99,183","47,59,567.34","14,149.81",0.90,"14,89,681","1,18,940.46","2,592.23",0.37,"5,13,84,258","49,50,416.46","88,650.70",0.88
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-01,38722.79,124397115.0,22.0,daily_table,01-Jun-2022,"4,16,848","35,562.81",-,-,"7,87,549","48,337.53","12,43,97,115","1,07,23,441.33","38,722.79",0.92,"21,82,649","1,43,783.80","3,318.76",0.47,"12,77,84,161","1,09,51,125.47","1,25,941.89",0.91
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-02,39585.97,232950940.0,22.0,daily_table,02-Jun-2022,"3,95,493","33,577.65",-,-,"7,37,467","45,838.59","23,29,50,940","2,01,20,987.58","39,585.97",0.91,"20,82,263","1,36,878.10","3,110.27",0.45,"23,61,66,163","2,03,37,281.92","1,22,112.48",0.9
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-03,30991.5,57715694.0,22.0,daily_table,03-Jun-2022,"4,08,085","35,159.58",-,-,"8,89,261","54,327.22","5,77,15,694","50,27,229.87","30,991.50",0.89,"27,52,403","1,76,560.78","3,873.81",0.51,"6,17,65,443","52,93,277.45","1,24,352.11",0.87
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-06,30137.67,67301024.0,22.0,daily_table,06-Jun-2022,"3,32,298","28,285.83",-,-,"7,08,399","43,008.31","6,73,01,024","58,05,366.12","30,137.67",0.82,"21,11,494","1,35,193.38","2,758.04",0.54,"7,04,53,215","60,11,853.64","1,04,189.85",0.81
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-07,28677.36,74436812.0,22.0,daily_table,07-Jun-2022,"3,85,959","32,556.46",-,-,"6,41,103","39,874.83","7,44,36,812","63,47,312.43","28,677.36",0.83,"19,71,489","1,30,711.79","2,567.04",0.54,"7,74,35,363","65,50,455.51","1,03,675.69",0.82
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-08,38930.32,138411512.0,22.0,daily_table,08-Jun-2022,"5,03,687","42,640.69",-,-,"7,28,138","45,382.16","13,84,11,512","1,18,10,100.62","38,930.32",0.89,"23,40,152","1,55,972.30","3,018.39",0.53,"14,19,83,489","1,20,54,095.77","1,29,971.56",0.88
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-09,34982.07,232474221.0,22.0,daily_table,09-Jun-2022,"4,17,989","35,072.81",-,-,"6,66,035","40,335.44","23,24,74,221","1,97,57,123.41","34,982.07",0.91,"20,98,767","1,35,810.02","2,575.84",0.48,"23,56,57,012","1,99,68,341.68","1,12,966.16",0.9
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-10,24723.5,49739001.0,22.0,daily_table,10-Jun-2022,"4,34,012","36,029.47",-,-,"6,90,743","41,873.37","4,97,39,001","42,04,890.44","24,723.50",0.88,"23,87,515","1,53,594.92","2,813.34",0.55,"5,32,51,271","44,36,388.20","1,05,439.68",0.87
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-13,33314.47,72597461.0,22.0,daily_table,13-Jun-2022,"4,62,800","37,264.50",-,-,"8,44,417","49,769.78","7,25,97,461","59,83,313.74","33,314.47",0.78,"30,17,155","1,91,419.05","3,391.84",0.62,"7,69,21,833","62,61,767.07","1,23,740.59",0.78
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-14,38575.22,98609721.0,22.0,daily_table,14-Jun-2022,"4,41,256","35,617.57",-,-,"7,95,041","47,897.90","9,86,09,721","80,45,995.80","38,575.22",0.78,"26,25,584","1,71,329.59","3,121.42",0.55,"10,24,71,602","83,00,840.86","1,25,212.11",0.77
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-15,31212.84,94683984.0,22.0,daily_table,15-Jun-2022,"3,10,868","25,076.32",-,-,"5,93,039","35,647.84","9,46,83,984","77,38,728.40","31,212.84",0.83,"20,67,558","1,33,360.04","2,309.52",0.5,"9,76,55,449","79,32,812.60","94,246.52",0.82
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-16,55555.82,307486488.0,22.0,daily_table,16-Jun-2022,"6,54,240","52,032.96",-,-,"9,87,860","58,333.92","30,74,86,488","2,48,34,280.18","55,555.82",0.96,"31,34,938","1,99,203.73","3,216.54",0.57,"31,22,63,526","2,51,43,850.79","1,69,139.24",0.95
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-17,41973.63,72727283.0,22.0,daily_table,17-Jun-2022,"5,85,371","45,844.26",-,-,"10,90,654","62,802.39","7,27,27,283","58,07,582.06","41,973.63",0.86,"34,52,325","2,11,512.23","3,371.25",0.6,"7,78,55,633","61,27,740.94","1,53,991.53",0.84
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-20,35781.95,80699136.0,22.0,daily_table,20-Jun-2022,"4,29,769","33,796.04",-,-,"10,41,498","58,729.48","8,06,99,136","64,41,470.26","35,781.95",0.79,"37,75,893","2,26,752.80","3,466.89",0.59,"8,59,46,296","67,60,748.58","1,31,774.36",0.78
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-21,39968.33,113929000.0,22.0,daily_table,21-Jun-2022,"5,28,894","42,434.03",-,-,"10,00,790","56,927.49","11,39,29,000","91,50,785.75","39,968.33",0.84,"37,08,108","2,25,258.23","3,221.97",0.49,"11,91,66,792","94,75,405.50","1,42,551.82",0.83
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-22,37698.29,132228043.0,22.0,daily_table,22-Jun-2022,"4,60,926","36,406.69",-,-,"9,26,229","52,820.26","13,22,28,043","1,05,90,861.62","37,698.29",0.94,"31,93,865","1,94,195.28","2,628.95",0.63,"13,68,09,063","1,08,74,283.85","1,29,554.19",0.93
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-23,57198.99,330563675.0,22.0,daily_table,23-Jun-2022,"6,67,370","53,196.05",-,-,"11,47,768","69,152.18","33,05,63,675","2,66,35,986.24","57,198.99",0.96,"36,46,666","2,32,231.53","2,950.57",0.54,"33,60,25,479","2,69,90,566.00","1,82,497.79",0.95
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-24,31626.8,58929758.0,22.0,daily_table,24-Jun-2022,"4,27,328","34,523.07",-,-,"12,03,956","71,900.78","5,89,29,758","48,08,823.30","31,626.80",0.86,"37,78,069","2,39,466.49","2,869.76",0.5,"6,43,39,111","51,54,713.64","1,40,920.41",0.84
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-27,33039.3,75038452.0,22.0,daily_table,27-Jun-2022,"4,28,226","34,970.83",-,-,"22,64,809","1,37,305.00","7,50,38,452","61,84,316.92","33,039.30",0.92,"39,39,632","2,51,013.79","2,677.49",0.53,"8,16,71,119","66,07,606.54","2,07,992.62",0.9
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-28,32440.76,89231327.0,22.0,daily_table,28-Jun-2022,"4,62,791","37,440.31",-,-,"24,30,899","1,45,014.22","8,92,31,327","72,62,615.94","32,440.76",0.88,"38,63,946","2,44,191.24","2,635.08",0.53,"9,59,88,963","76,89,261.71","2,17,530.37",0.86
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-29,31517.22,107811081.0,22.0,daily_table,29-Jun-2022,"5,03,437","40,412.09",-,-,"22,93,952","1,37,636.46","10,78,11,081","87,67,861.36","31,517.22",0.85,"32,84,934","2,09,191.53","2,526.37",0.56,"11,38,93,404","91,55,101.44","2,12,092.14",0.84
equity_derivatives,Equity Derivatives,Options,2022-2023,Jun-2022,2022-06-30,44183.56,246474607.0,22.0,daily_table,30-Jun-2022,"7,62,342","61,400.12",-,-,"22,28,681","1,31,396.23","24,64,74,607","2,01,41,529.22","44,183.56",0.94,"23,25,535","1,49,004.89","2,602.13",0.59,"25,17,91,165","2,04,83,330.46","2,39,582.04",0.94
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-01,57480.75,409415922.0,21.0,daily_table,01-Jun-2023,"2,10,882","20,989.00",-,-,"6,95,220","50,500.20","40,94,15,922","4,24,24,068.92","57,480.75",0.96,"26,99,226","1,96,426.27","3,455.47",0.46,"41,30,21,250","4,26,91,984.39","1,32,425.42",0.96
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-02,48926.44,147772913.0,21.0,daily_table,02-Jun-2023,"2,41,400","24,015.44",-,-,"7,08,640","51,699.23","14,77,72,913","1,43,75,488.37","48,926.44",0.98,"28,89,293","2,18,613.87","3,763.93",0.46,"15,16,12,246","1,46,69,816.91","1,28,405.04",0.96
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-05,37314.63,141985114.0,21.0,daily_table,05-Jun-2023,"1,62,589","16,294.13",-,-,"6,71,218","48,645.65","14,19,85,114","1,35,16,226.57","37,314.63",0.99,"29,70,876","2,25,320.59","3,821.30",0.44,"14,57,89,797","1,38,06,486.94","1,06,075.71",0.98
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-06,39903.58,263080687.0,21.0,daily_table,06-Jun-2023,"1,84,944","18,264.08",-,-,"6,66,729","48,548.12","26,30,80,687","2,30,84,420.10","39,903.58",1.02,"30,10,089","2,31,615.40","3,752.29",0.45,"26,69,42,449","2,33,82,847.70","1,10,468.07",1.02
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-07,35436.66,162958196.0,21.0,daily_table,07-Jun-2023,"1,78,228","17,665.35",-,-,"6,72,239","50,184.70","16,29,58,196","1,65,39,165.35","35,436.66",0.98,"34,29,553","2,68,332.27","4,373.88",0.41,"16,72,38,216","1,68,75,347.67","1,07,660.59",0.97
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-08,59751.06,444228199.0,21.0,daily_table,08-Jun-2023,"2,75,372","27,582.63",-,-,"8,04,899","59,797.73","44,42,28,199","4,62,10,967.48","59,751.06",1.04,"37,17,102","2,86,952.36","4,503.96",0.51,"44,90,25,572","4,65,85,300.20","1,51,635.38",1.04
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-09,44467.55,141531401.0,21.0,daily_table,09-Jun-2023,"2,18,277","21,527.22",-,-,"7,41,927","54,584.40","14,15,31,401","1,38,28,366.48","44,467.55",1.10,"37,91,942","2,97,748.15","4,840.64",0.54,"14,62,83,547","1,42,02,226.25","1,25,419.81",1.08
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-12,34033.75,138155733.0,21.0,daily_table,12-Jun-2023,"1,57,098","15,643.77",-,-,"6,07,468","44,530.29","13,81,55,733","1,30,85,355.22","34,033.75",1.05,"32,47,535","2,48,402.02","3,907.02",0.49,"14,21,67,834","1,33,93,931.30","98,114.83",1.03
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-13,35145.64,246568806.0,21.0,daily_table,13-Jun-2023,"1,95,406","19,821.30",-,-,"7,17,427","52,495.31","24,65,68,806","2,15,19,492.95","35,145.64",1.03,"37,87,355","2,84,075.47","4,450.46",0.44,"25,12,68,994","2,18,75,885.03","1,11,912.71",1.01
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-14,33190.09,151815978.0,21.0,daily_table,14-Jun-2023,"1,47,350","14,727.39",-,-,"7,18,369","52,141.00","15,18,15,978","1,54,12,520.10","33,190.09",1.04,"39,16,217","2,94,543.26","4,633.70",0.43,"15,65,97,914","1,57,73,931.75","1,04,692.18",1.02
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-15,59579.6,449114940.0,21.0,daily_table,15-Jun-2023,"2,89,272","28,695.43",-,-,"8,15,910","60,067.10","44,91,14,940","4,63,10,627.02","59,579.60",1.03,"42,99,666","3,23,078.76","4,644.71",0.5,"45,45,19,788","4,67,22,468.31","1,52,986.84",1.02
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-16,42860.95,144138120.0,21.0,daily_table,16-Jun-2023,"2,88,758","28,494.60",-,-,"9,13,368","67,429.29","14,41,38,120","1,39,64,519.75","42,860.95",0.90,"49,44,225","3,77,685.96","5,440.36",0.45,"15,02,84,471","1,44,38,129.60","1,44,225.20",0.88
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-19,53744.51,222134169.0,21.0,daily_table,19-Jun-2023,"2,40,025","23,694.33",-,-,"8,34,144","63,097.92","22,21,34,169","2,09,74,535.54","53,744.51",1.14,"48,09,972","3,74,393.13","5,166.79",0.5,"22,80,18,310","2,14,35,720.92","1,45,703.55",1.12
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-20,53404.41,347641901.0,21.0,daily_table,20-Jun-2023,"2,69,583","26,387.90",-,-,"8,34,987","61,717.23","34,76,41,901","3,05,11,974.41","53,404.41",0.98,"46,08,552","3,47,039.03","4,465.58",0.48,"35,33,55,023","3,09,47,118.57","1,45,975.12",0.97
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-21,48564.65,221025323.0,21.0,daily_table,21-Jun-2023,"2,23,427","22,175.63",-,-,"10,39,193","78,090.48","22,10,25,323","2,21,12,562.57","48,564.65",1.01,"47,86,759","3,65,207.82","4,934.65",0.45,"22,70,74,702","2,25,78,036.50","1,53,765.41",0.99
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-22,67818.86,501618156.0,21.0,daily_table,22-Jun-2023,"3,24,776","31,884.72",-,-,"11,56,280","84,831.65","50,16,18,156","5,18,84,614.97","67,818.86",1.04,"48,24,952","3,63,067.04","4,044.35",0.48,"50,79,24,164","5,23,64,398.38","1,88,579.58",1.03
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-23,48966.43,158275122.0,21.0,daily_table,23-Jun-2023,"2,79,976","26,713.14",-,-,"18,85,126","1,35,740.74","15,82,75,122","1,53,51,168.10","48,966.43",1.03,"65,90,407","4,80,980.17","4,981.79",0.6,"16,70,30,631","1,59,94,602.15","2,16,402.10",1.01
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-26,42757.39,171850579.0,21.0,daily_table,26-Jun-2023,"2,46,290","22,985.98",-,-,"24,27,933","1,74,872.95","17,18,50,579","1,62,38,410.67","42,757.39",1.05,"54,34,851","3,90,714.65","3,489.79",0.53,"17,99,59,653","1,68,26,984.25","2,44,106.11",1.03
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-27,50552.03,369203874.0,21.0,daily_table,27-Jun-2023,"4,12,899","37,503.42",-,-,"24,71,710","1,81,089.52","36,92,03,874","3,24,17,563.68","50,552.03",0.95,"48,09,176","3,61,506.06","3,395.56",0.46,"37,68,97,659","3,29,97,662.68","2,72,540.53",0.94
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-28,70080.45,483089242.0,21.0,daily_table,28-Jun-2023,"5,79,376","52,276.61",-,-,"25,02,123","1,84,952.23","48,30,89,242","5,03,33,892.89","70,080.45",0.93,"37,25,191","2,83,872.87","4,145.50",0.45,"48,98,95,932","5,08,54,994.60","3,11,454.79",0.93
equity_derivatives,Equity Derivatives,Options,2023-2024,Jun-2023,2023-06-30,42942.14,135499826.0,21.0,daily_table,30-Jun-2023,"2,52,206","20,541.68",-,-,"8,67,402","65,117.25","13,54,99,826","1,34,13,873.78","42,942.14",0.88,"35,10,012","2,74,241.64","5,382.39",0.43,"14,01,29,446","1,37,73,774.35","1,33,983.46",0.86
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-03,76346.43,235640876.0,19.0,daily_table,03-Jun-2024,"9,45,517","61,602.82",-,-,"23,58,400","1,92,739.12","23,56,40,876","1,83,28,659.20","76,346.43",0.70,"62,27,700","5,23,879.75","14,357.23",0.43,"24,51,72,493","1,91,06,880.89","3,45,045.60",0.7
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-04,213406.13,538361562.0,19.0,daily_table,04-Jun-2024,"25,60,595","1,57,036.06",-,-,"41,32,844","3,12,899.28","53,83,61,562","4,03,29,626.71","2,13,406.13",0.95,"91,69,954","7,39,976.76","20,682.59",0.58,"55,42,24,955","4,15,39,538.81","7,04,024.06",0.94
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-05,130557.68,865362281.0,19.0,daily_table,05-Jun-2024,"14,59,090","91,696.15",-,-,"28,17,541","2,10,771.43","86,53,62,281","6,01,74,329.98","1,30,557.68",0.77,"82,16,664","6,47,137.62","15,773.91",0.44,"87,78,55,576","6,11,23,935.18","4,48,799.17",0.76
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-06,97733.24,822701488.0,19.0,daily_table,06-Jun-2024,"9,40,452","58,534.50",-,-,"21,18,869","1,65,699.84","82,27,01,488","4,80,39,549.62","97,733.24",0.99,"68,44,705","5,55,683.23","12,970.97",0.41,"83,26,05,514","4,88,19,467.19","3,34,938.55",0.98
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-07,57551.08,165568325.0,19.0,daily_table,07-Jun-2024,"8,33,367","52,691.05",-,-,"18,45,549","1,43,440.78","16,55,68,325","1,11,98,639.57","57,551.08",0.80,"66,56,818","5,34,585.41","10,932.85",0.42,"17,49,04,059","1,19,29,356.81","2,64,615.76",0.78
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-10,66254.86,322003832.0,19.0,daily_table,10-Jun-2024,"5,64,852","36,787.28",-,-,"15,42,959","1,22,927.62","32,20,03,832","2,49,24,908.41","66,254.86",0.91,"55,05,811","4,57,622.69","8,733.24",0.44,"32,96,17,454","2,55,42,246.00","2,34,703.00",0.9
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-11,61501.0,512732941.0,19.0,daily_table,11-Jun-2024,"4,42,795","28,923.01",-,-,"12,85,193","1,04,969.68","51,27,32,941","4,09,49,676.90","61,501.00",0.95,"56,01,397","4,66,697.78","8,353.87",0.42,"52,00,62,326","4,15,50,267.37","2,03,747.56",0.94
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-12,67814.61,806248599.0,19.0,daily_table,12-Jun-2024,"5,18,437","34,125.27",-,-,"14,06,749","1,13,207.01","80,62,48,599","5,85,07,033.64","67,814.61",0.96,"55,92,823","4,65,765.98","7,761.15",0.44,"81,37,66,608","5,91,20,131.90","2,22,908.04",0.96
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-13,47480.17,593195006.0,19.0,daily_table,13-Jun-2024,"3,50,124","22,458.48",-,-,"13,68,164","1,12,392.41","59,31,95,006","3,59,30,766.47","47,480.17",1.00,"62,78,336","5,37,998.76","8,902.86",0.41,"60,11,91,630","3,66,03,616.12","1,91,233.92",1.0
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-14,35131.88,210579312.0,19.0,daily_table,14-Jun-2024,"3,65,058","23,908.69",-,-,"13,52,048","1,13,644.20","21,05,79,312","1,61,76,835.54","35,131.88",0.87,"66,55,350","5,93,933.85","9,543.96",0.41,"21,89,51,768","1,69,08,322.28","1,82,228.73",0.86
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-18,49108.89,438053022.0,19.0,daily_table,18-Jun-2024,"3,61,729","24,126.59",-,-,"14,04,072","1,17,779.10","43,80,53,022","3,55,80,275.61","49,108.89",0.88,"67,76,929","6,02,729.85","9,042.53",0.4,"44,65,95,752","3,63,24,911.15","2,00,057.11",0.87
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-19,106019.55,1001513662.0,19.0,daily_table,19-Jun-2024,"8,76,703","60,764.05",-,-,"23,36,914","1,94,462.40","1,00,15,13,662","7,44,82,867.44","1,06,019.55",0.89,"87,66,037","7,39,872.59","9,882.36",0.45,"1,01,34,93,316","7,54,77,966.48","3,71,128.36",0.88
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-20,68870.45,715116514.0,19.0,daily_table,20-Jun-2024,"5,06,250","34,166.14",-,-,"17,94,586","1,43,770.60","71,51,16,514","4,38,58,154.84","68,870.45",0.89,"80,76,095","6,65,585.61","8,665.53",0.41,"72,54,93,445","4,47,01,677.19","2,55,472.72",0.89
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-21,51718.01,207160452.0,19.0,daily_table,21-Jun-2024,"6,54,914","43,542.63",-,-,"25,29,810","1,95,511.14","20,71,60,452","1,48,10,569.64","51,718.01",1.01,"96,04,700","7,73,466.81","8,555.51",0.42,"21,99,49,876","1,58,23,090.22","2,99,327.29",0.98
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-24,68105.85,378815433.0,19.0,daily_table,24-Jun-2024,"7,16,868","47,504.09",-,-,"38,54,440","3,00,079.88","37,88,15,433","3,05,15,681.47","68,105.85",0.89,"75,37,903","6,22,716.99","6,099.68",0.44,"39,09,24,644","3,14,85,982.43","4,21,789.50",0.88
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-25,81007.39,574549216.0,19.0,daily_table,25-Jun-2024,"7,99,560","54,229.35",-,-,"40,48,794","3,17,915.71","57,45,49,216","4,82,48,475.73","81,007.39",0.88,"80,96,379","6,86,532.17","6,584.52",0.4,"58,74,93,949","4,93,07,152.96","4,59,736.97",0.87
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-26,76763.63,761628511.0,19.0,daily_table,26-Jun-2024,"7,93,681","53,748.18",-,-,"39,27,030","3,06,046.15","76,16,28,511","5,77,43,349.19","76,763.63",0.90,"79,07,750","6,48,302.65","6,849.76",0.4,"77,42,56,972","5,87,51,446.17","4,43,407.72",0.9
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-27,80513.64,804340311.0,19.0,daily_table,27-Jun-2024,"10,08,136","63,686.58",-,-,"45,37,514","3,52,821.30","80,43,40,311","4,96,97,353.79","80,513.64",0.97,"60,67,360","4,95,031.62","8,165.99",0.44,"81,59,53,321","5,06,08,893.29","5,05,187.51",0.97
equity_derivatives,Equity Derivatives,Options,2024-2025,Jun-2024,2024-06-28,50423.28,180207970.0,19.0,daily_table,28-Jun-2024,"5,04,467","33,813.53",-,-,"18,03,344","1,41,450.76","18,02,07,970","1,31,18,273.77","50,423.28",0.94,"52,60,470","4,19,280.96","9,511.38",0.43,"18,77,76,251","1,37,12,819.02","2,35,198.95",0.92
equity_derivatives,Equity Derivatives,Options,2025-2026,Jun-2025,2025-06-02,43969.43,54049773.0,21.0,daily_table,02-Jun-2025,"1,55,651","28,070.75",-,-,"11,39,019","73,123.23","5,40,49,773","1,00,28,808.58","43,969.43",0.75,"50,05,107","3,38,345.63","6,868.47",0.47,"6,03,49,550","1,04,68,348.19","1,52,031.88",0.72
equity_derivatives,Equity Derivatives,Options,2025-2026,Jun-2025,2025-06-03,45579.68,65501809.0,21.0,daily_table,03-Jun-2025,"1,77,461","32,055.74",-,-,"11,97,215","77,495.51","6,55,01,809","1,21,51,052.89","45,579.68",0.82,"47,01,561","3,23,203.99","6,316.97",0.5,"7,15,78,046","1,25,83,808.13","1,61,447.90",0.8
equity_derivatives,Equity Derivatives,Options,2025-2026,Jun-2025,2025-06-04,30804.35,75015181.0,21.0,daily_table,04-Jun-2025,"94,783","17,004.52",-,-,"10,40,602","64,775.97","7,50,15,181","1,38,73,000.16","30,804.35",0.79,"44,86,162","2,98,480.41","5,831.53",0.46,"8,06,36,728","1,42,53,261.06","1,18,416.37",0.77
equity_derivatives,Equity Derivatives,Options,2025-2026,Jun-2025,2025-06-05,62046.62,280260774.0,21.0,daily_table,05-Jun-2025,"1,66,759","30,424.91",-,-,"11,81,879","77,344.87","28,02,60,774","5,20,57,613.15","62,046.62",0.76,"51,25,837","3,52,813.75","6,824.12",0.47,"28,67,35,249","5,25,18,196.68","1,76,640.52",0.76
